,Date,Rainfall
69563,2015-03-19,
69564,2015-03-20,
69565,2015-03-21,
69566,2015-03-22,
69567,2015-03-23,
69568,2015-03-24,
69569,2015-03-25,
69570,2015-03-26,
69571,2015-03-27,
69572,2015-03-28,
69573,2015-03-29,
69574,2015-03-30,
69575,2015-03-31,
69576,2015-04-01,
69577,2015-04-02,
69578,2015-04-03,
69579,2015-04-04,
69580,2015-04-05,
69581,2015-04-06,
69582,2015-04-07,
69583,2015-04-08,
69584,2015-04-09,
69585,2015-04-10,
69586,2015-04-11,
69587,2015-04-12,
69588,2015-04-13,
69589,2015-04-14,
69590,2015-04-15,
69591,2015-04-16,
69592,2015-04-17,
69593,2015-04-18,
69594,2015-04-19,
69595,2015-04-20,
69596,2015-04-21,
69597,2015-04-22,
69598,2015-04-23,
69599,2015-04-24,
69600,2015-04-25,
69601,2015-04-26,
69602,2015-04-27,
69603,2015-04-28,
69604,2015-04-29,
69605,2015-04-30,
69606,2015-05-01,
69607,2015-05-02,
69608,2015-05-03,
69609,2015-05-04,
69610,2015-05-05,
69611,2015-05-06,
69612,2015-05-07,
69613,2015-05-08,
69614,2015-05-09,
69615,2015-05-10,
69616,2015-05-11,
69617,2015-05-12,
69618,2015-05-13,
69619,2015-05-14,
69620,2015-05-15,
69621,2015-05-16,
69622,2015-05-17,
69623,2015-05-18,
69624,2015-05-19,
69625,2015-05-20,
69626,2015-05-21,
69627,2015-05-22,
69628,2015-05-23,
69629,2015-05-24,
69630,2015-05-25,
69631,2015-05-26,
69632,2015-05-27,
69633,2015-05-28,
69634,2015-05-29,
69635,2015-05-30,
69636,2015-05-31,
69637,2015-06-01,
69638,2015-06-02,
69639,2015-06-03,
69640,2015-06-04,
69641,2015-06-05,
69642,2015-06-06,
69643,2015-06-07,
69644,2015-06-08,
69645,2015-06-09,
69646,2015-06-10,
69647,2015-06-11,
69648,2015-06-12,
69649,2015-06-13,
69650,2015-06-14,
69651,2015-06-15,
69652,2015-06-16,
69653,2015-06-17,
69654,2015-06-18,
69655,2015-06-19,
69656,2015-06-20,
69657,2015-06-21,
69658,2015-06-22,
69659,2015-06-23,
69660,2015-06-24,
69661,2015-06-25,
69662,2015-06-26,
69663,2015-06-27,
69664,2015-06-28,
69665,2015-06-29,
69666,2015-06-30,
69667,2015-07-01,
69668,2015-07-02,
69669,2015-07-03,
69670,2015-07-04,
69671,2015-07-05,
69672,2015-07-06,
69673,2015-07-07,
69674,2015-07-08,
69675,2015-07-09,
69676,2015-07-10,
69677,2015-07-11,
69678,2015-07-12,
69679,2015-07-13,
69680,2015-07-14,
69681,2015-07-15,
69682,2015-07-16,
69683,2015-07-17,
69684,2015-07-18,
69685,2015-07-19,
69686,2015-07-20,
69687,2015-07-21,
69688,2015-07-22,
69689,2015-07-23,
69690,2015-07-24,
69691,2015-07-25,
69692,2015-07-26,
69693,2015-07-27,
69694,2015-07-28,
69695,2015-07-29,
69696,2015-07-30,
69697,2015-07-31,
69698,2015-08-01,
69699,2015-08-02,
69700,2015-08-03,
69701,2015-08-04,
69702,2015-08-05,
69703,2015-08-06,
69704,2015-08-07,
69705,2015-08-08,
69706,2015-08-09,
69707,2015-08-10,
69708,2015-08-11,
69709,2015-08-12,
69710,2015-08-13,
69711,2015-08-14,
69712,2015-08-15,
69713,2015-08-16,
69714,2015-08-17,
69715,2015-08-18,
69716,2015-08-19,
69717,2015-08-20,
69718,2015-08-21,
69719,2015-08-22,
69720,2015-08-23,
69721,2015-08-24,
69722,2015-08-25,
69723,2015-08-26,
69724,2015-08-27,
69725,2015-08-28,
69726,2015-08-29,
69727,2015-08-30,
69728,2015-08-31,
69729,2015-09-01,
69730,2015-09-02,
69731,2015-09-03,
69732,2015-09-04,
69733,2015-09-05,
69734,2015-09-06,
69735,2015-09-07,
69736,2015-09-08,
69737,2015-09-09,
69738,2015-09-10,
69739,2015-09-11,
69740,2015-09-12,
69741,2015-09-13,
69742,2015-09-14,
69743,2015-09-15,
69744,2015-09-16,
69745,2015-09-17,
69746,2015-09-18,
69747,2015-09-19,
69748,2015-09-20,
69749,2015-09-21,
69750,2015-09-22,
69751,2015-09-23,
69752,2015-09-24,
69753,2015-09-25,
69754,2015-09-26,
69755,2015-09-27,
69756,2015-09-28,
69757,2015-09-29,
69758,2015-09-30,
69759,2015-10-01,
69760,2015-10-02,
69761,2015-10-03,
69762,2015-10-04,
69763,2015-10-05,
69764,2015-10-06,
69765,2015-10-07,
69766,2015-10-08,
69767,2015-10-09,
69768,2015-10-10,
69769,2015-10-11,
69770,2015-10-12,
69771,2015-10-13,
69772,2015-10-14,
69773,2015-10-15,
69774,2015-10-16,
69775,2015-10-17,
69776,2015-10-18,
69777,2015-10-19,
69778,2015-10-20,
69779,2015-10-21,
69780,2015-10-22,
69781,2015-10-23,
69782,2015-10-24,
69783,2015-10-25,
69784,2015-10-26,
69785,2015-10-27,
69786,2015-10-28,
69787,2015-10-29,
69788,2015-10-30,
69789,2015-10-31,
69790,2015-11-01,
69791,2015-11-02,
69792,2015-11-03,
69793,2015-11-04,
69794,2015-11-05,
69795,2015-11-06,
69796,2015-11-07,
69797,2015-11-08,
69798,2015-11-09,
69799,2015-11-10,
69800,2015-11-11,
69801,2015-11-12,
69802,2015-11-13,
69803,2015-11-14,
69804,2015-11-15,
69805,2015-11-16,
69806,2015-11-17,
69807,2015-11-18,
69808,2015-11-19,
69809,2015-11-20,
69810,2015-11-21,
69811,2015-11-22,
69812,2015-11-23,
69813,2015-11-24,
69814,2015-11-25,
69815,2015-11-26,
69816,2015-11-27,
69817,2015-11-28,
69818,2015-11-29,
69819,2015-11-30,
69820,2015-12-01,
69821,2015-12-02,
69822,2015-12-03,
69823,2015-12-04,
69824,2015-12-05,
69825,2015-12-06,
69826,2015-12-07,
69827,2015-12-08,
69828,2015-12-09,
69829,2015-12-10,
69830,2015-12-11,
69831,2015-12-12,
69832,2015-12-13,
69833,2015-12-14,
69834,2015-12-15,
69835,2015-12-16,
69836,2015-12-17,
69837,2015-12-18,
69838,2015-12-19,
69839,2015-12-20,
69840,2015-12-21,
69841,2015-12-22,
69842,2015-12-23,
69843,2015-12-24,
69844,2015-12-25,
69845,2015-12-26,
69846,2015-12-27,
69847,2015-12-28,
69848,2015-12-29,
69849,2015-12-30,
69850,2015-12-31,
69851,2016-01-01,
69852,2016-01-02,
69853,2016-01-03,
69854,2016-01-04,
69855,2016-01-05,
69856,2016-01-06,
69857,2016-01-07,
69858,2016-01-08,
69859,2016-01-09,
69860,2016-01-10,
69861,2016-01-11,
69862,2016-01-12,
69863,2016-01-13,
69864,2016-01-14,
69865,2016-01-15,
69866,2016-01-16,
69867,2016-01-17,
69868,2016-01-18,
69869,2016-01-19,
69870,2016-01-20,
69871,2016-01-21,
69872,2016-01-22,
69873,2016-01-23,
69874,2016-01-24,
69875,2016-01-25,
69876,2016-01-26,
69877,2016-01-27,
69878,2016-01-28,
69879,2016-01-29,
69880,2016-01-30,
69881,2016-01-31,
69882,2016-02-01,
69883,2016-02-02,
69884,2016-02-03,
69885,2016-02-04,
69886,2016-02-05,
69887,2016-02-06,
69888,2016-02-07,
69889,2016-02-08,
69890,2016-02-09,
69891,2016-02-10,
69892,2016-02-11,
69893,2016-02-12,
69894,2016-02-13,
69895,2016-02-14,
69896,2016-02-15,
69897,2016-02-16,
69898,2016-02-17,
69899,2016-02-18,
69900,2016-02-19,
69901,2016-02-20,
69902,2016-02-21,
69903,2016-02-22,
69904,2016-02-23,
69905,2016-02-24,
69906,2016-02-25,
69907,2016-02-26,
69908,2016-02-27,
69909,2016-02-28,
69910,2016-02-29,
69911,2016-03-01,
69912,2016-03-02,
69913,2016-03-03,
69914,2016-03-04,
69915,2016-03-05,
69916,2016-03-06,
69917,2016-03-07,
69918,2016-03-08,
69919,2016-03-09,
69920,2016-03-10,
69921,2016-03-11,
69922,2016-03-12,
69923,2016-03-13,
69924,2016-03-14,
69925,2016-03-15,
69926,2016-03-16,
69927,2016-03-17,
69928,2016-03-18,
69929,2016-03-19,
69930,2016-03-20,
69931,2016-03-21,
69932,2016-03-22,
69933,2016-03-23,
69934,2016-03-24,
69935,2016-03-25,
69936,2016-03-26,
69937,2016-03-27,
69938,2016-03-28,
69939,2016-03-29,
69940,2016-03-30,
69941,2016-03-31,
69942,2016-04-01,
69943,2016-04-02,
69944,2016-04-03,
69945,2016-04-04,
69946,2016-04-05,
69947,2016-04-06,
69948,2016-04-07,
69949,2016-04-08,
69950,2016-04-09,
69951,2016-04-10,
69952,2016-04-11,
69953,2016-04-12,
69954,2016-04-13,
69955,2016-04-14,
69956,2016-04-15,
69957,2016-04-16,
69958,2016-04-17,
69959,2016-04-18,
69960,2016-04-19,
69961,2016-04-20,
69962,2016-04-21,
69963,2016-04-22,
69964,2016-04-23,
69965,2016-04-24,
69966,2016-04-25,
69967,2016-04-26,
69968,2016-04-27,
69969,2016-04-28,
69970,2016-04-29,
69971,2016-04-30,
69972,2016-05-01,9.8
69973,2016-05-02,0.4
69974,2016-05-03,0.0
69975,2016-05-04,0.2
69976,2016-05-05,0.0
69977,2016-05-06,0.0
69978,2016-05-07,0.0
69979,2016-05-08,5.4
69980,2016-05-09,0.8
69981,2016-05-10,12.0
69982,2016-05-11,0.2
69983,2016-05-12,0.2
69984,2016-05-13,0.0
69985,2016-05-14,0.0
69986,2016-05-15,0.0
69987,2016-05-16,0.0
69988,2016-05-17,0.2
69989,2016-05-18,0.0
69990,2016-05-19,0.0
69991,2016-05-20,1.8
69992,2016-05-21,0.0
69993,2016-05-22,0.0
69994,2016-05-23,2.2
69995,2016-05-24,1.8
69996,2016-05-25,0.0
69997,2016-05-26,12.4
69998,2016-05-27,4.8
69999,2016-05-28,0.6
70000,2016-05-29,4.2
70001,2016-05-30,0.0
70002,2016-05-31,0.0
70003,2016-06-01,0.0
70004,2016-06-02,0.0
70005,2016-06-03,0.0
70006,2016-06-04,6.2
70007,2016-06-05,3.4
70008,2016-06-06,1.4
70009,2016-06-07,0.0
70010,2016-06-08,1.2
70011,2016-06-09,1.4
70012,2016-06-10,0.0
70013,2016-06-11,3.0
70014,2016-06-12,0.6
70015,2016-06-13,0.0
70016,2016-06-14,0.0
70017,2016-06-15,0.0
70018,2016-06-16,0.0
70019,2016-06-17,4.2
70020,2016-06-18,8.6
70021,2016-06-19,0.4
70022,2016-06-20,3.6
70023,2016-06-21,3.2
70024,2016-06-22,0.0
70025,2016-06-23,0.6
70026,2016-06-24,13.8
70027,2016-06-25,2.0
70028,2016-06-26,0.2
70029,2016-06-27,0.2
70030,2016-06-28,0.2
70031,2016-06-29,0.2
70032,2016-06-30,0.0
70033,2016-07-01,6.4
70034,2016-07-02,0.2
70035,2016-07-03,0.0
70036,2016-07-04,0.0
70037,2016-07-05,0.6
70038,2016-07-06,22.6
70039,2016-07-07,3.8
70040,2016-07-08,0.8
70041,2016-07-09,0.2
70042,2016-07-10,0.0
70043,2016-07-11,3.6
70044,2016-07-12,0.0
70045,2016-07-13,0.4
70046,2016-07-14,1.0
70047,2016-07-15,0.0
70048,2016-07-16,0.0
70049,2016-07-17,0.0
70050,2016-07-18,0.0
70051,2016-07-19,0.0
70052,2016-07-20,1.8
70053,2016-07-21,1.8
70054,2016-07-22,7.8
70055,2016-07-23,2.8
70056,2016-07-24,0.8
70057,2016-07-25,0.0
70058,2016-07-26,4.8
70059,2016-07-27,0.4
70060,2016-07-28,0.0
70061,2016-07-29,0.0
70062,2016-07-30,2.4
70063,2016-07-31,2.0
70064,2016-08-01,2.8
70065,2016-08-02,14.4
70066,2016-08-03,2.8
70067,2016-08-04,0.8
70068,2016-08-05,0.0
70069,2016-08-06,0.0
70070,2016-08-07,0.0
70071,2016-08-08,0.0
70072,2016-08-09,0.0
70073,2016-08-10,0.0
70074,2016-08-11,8.2
70075,2016-08-12,0.0
70076,2016-08-13,1.6
70077,2016-08-14,0.2
70078,2016-08-15,0.0
70079,2016-08-16,0.0
70080,2016-08-17,0.4
70081,2016-08-18,0.0
70082,2016-08-19,0.2
70083,2016-08-20,9.4
70084,2016-08-21,1.2
70085,2016-08-22,5.6
70086,2016-08-23,11.0
70087,2016-08-24,0.0
70088,2016-08-25,1.2
70089,2016-08-26,0.6
70090,2016-08-27,0.0
70091,2016-08-28,0.0
70092,2016-08-29,0.0
70093,2016-08-30,0.0
70094,2016-08-31,0.8
70095,2016-09-01,0.0
70096,2016-09-02,0.4
70097,2016-09-03,0.2
70098,2016-09-04,0.2
70099,2016-09-05,0.0
70100,2016-09-06,0.0
70101,2016-09-07,0.0
70102,2016-09-08,0.0
70103,2016-09-09,0.6
70104,2016-09-10,9.4
70105,2016-09-11,1.2
70106,2016-09-12,1.6
70107,2016-09-13,9.0
70108,2016-09-14,20.6
70109,2016-09-15,2.0
70110,2016-09-16,13.4
70111,2016-09-17,0.0
70112,2016-09-18,0.4
70113,2016-09-19,0.2
70114,2016-09-20,0.0
70115,2016-09-21,1.2
70116,2016-09-22,1.2
70117,2016-09-23,0.6
70118,2016-09-24,0.0
70119,2016-09-25,5.8
70120,2016-09-26,0.6
70121,2016-09-27,12.6
70122,2016-09-28,2.2
70123,2016-09-29,1.8
70124,2016-09-30,2.0
70125,2016-10-01,1.6
70126,2016-10-02,0.0
70127,2016-10-03,9.2
70128,2016-10-04,2.0
70129,2016-10-05,2.8
70130,2016-10-06,0.0
70131,2016-10-07,0.0
70132,2016-10-08,0.0
70133,2016-10-09,0.0
70134,2016-10-10,0.8
70135,2016-10-11,1.4
70136,2016-10-12,0.0
70137,2016-10-13,4.2
70138,2016-10-14,0.2
70139,2016-10-15,0.0
70140,2016-10-16,0.0
70141,2016-10-17,9.8
70142,2016-10-18,1.0
70143,2016-10-19,2.6
70144,2016-10-20,0.0
70145,2016-10-21,0.0
70146,2016-10-22,16.4
70147,2016-10-23,8.8
70148,2016-10-24,0.4
70149,2016-10-25,0.2
70150,2016-10-26,0.0
70151,2016-10-27,0.2
70152,2016-10-28,0.0
70153,2016-10-29,0.0
70154,2016-10-30,0.0
70155,2016-10-31,1.8
70156,2016-11-01,0.4
70157,2016-11-02,0.4
70158,2016-11-03,0.0
70159,2016-11-04,0.0
70160,2016-11-05,0.0
70161,2016-11-06,0.0
70162,2016-11-07,0.0
70163,2016-11-08,0.2
70164,2016-11-09,0.0
70165,2016-11-10,0.0
70166,2016-11-11,0.0
70167,2016-11-12,2.0
70168,2016-11-13,2.0
70169,2016-11-14,8.6
70170,2016-11-15,0.0
70171,2016-11-16,0.0
70172,2016-11-17,0.0
70173,2016-11-18,0.0
70174,2016-11-19,0.0
70175,2016-11-20,0.0
70176,2016-11-21,0.0
70177,2016-11-22,8.6
70178,2016-11-23,5.4
70179,2016-11-24,2.2
70180,2016-11-25,0.8
70181,2016-11-26,0.0
70182,2016-11-27,0.4
70183,2016-11-28,0.2
70184,2016-11-29,0.2
70185,2016-11-30,0.0
70186,2016-12-01,0.0
70187,2016-12-02,0.0
70188,2016-12-03,0.0
70189,2016-12-04,0.0
70190,2016-12-05,2.4
70191,2016-12-06,0.0
70192,2016-12-07,0.0
70193,2016-12-08,2.2
70194,2016-12-09,6.6
70195,2016-12-10,0.2
70196,2016-12-11,1.0
70197,2016-12-12,0.0
70198,2016-12-13,0.0
70199,2016-12-14,0.0
70200,2016-12-15,0.0
70201,2016-12-16,0.0
70202,2016-12-17,0.0
70203,2016-12-18,0.0
70204,2016-12-19,0.0
70205,2016-12-20,3.0
70206,2016-12-21,0.2
70207,2016-12-22,0.0
70208,2016-12-23,0.0
70209,2016-12-24,0.8
70210,2016-12-25,0.2
70211,2016-12-26,0.0
70212,2016-12-27,1.6
70213,2016-12-28,1.0
70214,2016-12-29,0.0
70215,2016-12-30,20.4
70216,2016-12-31,0.0
70217,2017-01-01,0.0
70218,2017-01-02,0.4
70219,2017-01-03,0.4
70220,2017-01-04,0.0
70221,2017-01-05,0.0
70222,2017-01-06,0.0
70223,2017-01-07,0.0
70224,2017-01-08,0.0
70225,2017-01-09,0.0
70226,2017-01-10,0.0
70227,2017-01-11,0.0
70228,2017-01-12,0.0
70229,2017-01-13,1.4
70230,2017-01-14,2.6
70231,2017-01-15,0.0
70232,2017-01-16,0.0
70233,2017-01-17,0.0
70234,2017-01-18,0.0
70235,2017-01-19,0.0
70236,2017-01-20,22.6
70237,2017-01-21,0.6
70238,2017-01-22,0.0
70239,2017-01-23,0.0
70240,2017-01-24,0.6
70241,2017-01-25,0.0
70242,2017-01-26,0.0
70243,2017-01-27,0.0
70244,2017-01-28,0.0
70245,2017-01-29,0.0
70246,2017-01-30,0.0
70247,2017-01-31,3.0
70248,2017-02-01,0.0
70249,2017-02-02,0.0
70250,2017-02-03,0.0
70251,2017-02-04,0.0
70252,2017-02-05,0.0
70253,2017-02-06,32.4
70254,2017-02-07,0.0
70255,2017-02-08,0.0
70256,2017-02-09,0.0
70257,2017-02-10,0.0
70258,2017-02-11,0.0
70259,2017-02-12,2.0
70260,2017-02-13,0.0
70261,2017-02-14,0.6
70262,2017-02-15,0.0
70263,2017-02-16,0.0
70264,2017-02-17,0.0
70265,2017-02-18,0.0
70266,2017-02-19,0.0
70267,2017-02-20,3.6
70268,2017-02-21,0.2
70269,2017-02-22,0.0
70270,2017-02-23,0.0
70271,2017-02-24,1.4
70272,2017-02-25,0.0
70273,2017-02-26,0.0
70274,2017-02-27,0.0
70275,2017-02-28,0.0
70276,2017-03-01,0.0
70277,2017-03-02,0.0
70278,2017-03-03,0.0
70279,2017-03-04,0.0
70280,2017-03-05,0.2
70281,2017-03-06,0.0
70282,2017-03-07,0.0
70283,2017-03-08,0.0
70284,2017-03-09,0.0
70285,2017-03-10,0.0
70286,2017-03-11,0.0
70287,2017-03-12,0.0
70288,2017-03-13,0.2
70289,2017-03-14,0.0
70290,2017-03-15,0.0
70291,2017-03-16,1.8
70292,2017-03-17,0.0
70293,2017-03-18,0.0
70294,2017-03-19,0.0
70295,2017-03-20,0.0
70296,2017-03-21,4.4
70297,2017-03-22,9.2
70298,2017-03-23,0.0
70299,2017-03-24,0.0
70300,2017-03-25,0.0
70301,2017-03-26,0.0
70302,2017-03-27,0.0
70303,2017-03-28,4.2
70304,2017-03-29,0.2
70305,2017-03-30,3.4
70306,2017-03-31,2.8
70307,2017-04-01,0.0
70308,2017-04-02,0.4
70309,2017-04-03,0.0
70310,2017-04-04,0.0
70311,2017-04-05,0.0
70312,2017-04-06,0.0
70313,2017-04-07,0.0
70314,2017-04-08,0.0
70315,2017-04-09,10.6
70316,2017-04-10,25.4
70317,2017-04-11,15.4
70318,2017-04-12,0.0
70319,2017-04-13,0.0
70320,2017-04-14,0.0
70321,2017-04-15,0.0
70322,2017-04-16,0.0
70323,2017-04-17,0.0
70324,2017-04-18,0.0
70325,2017-04-19,0.0
70326,2017-04-20,0.0
70327,2017-04-21,9.4
70328,2017-04-22,4.6
70329,2017-04-23,0.0
70330,2017-04-24,0.0
70331,2017-04-25,21.6
70332,2017-04-26,20.0
70333,2017-04-27,15.4
70334,2017-04-28,0.4
70335,2017-04-29,0.2
70336,2017-04-30,0.0
70337,2017-05-01,0.0
70338,2017-05-02,2.4
70339,2017-05-03,0.8
70340,2017-05-04,0.0
70341,2017-05-05,0.0
70342,2017-05-06,0.2
70343,2017-05-07,1.4
70344,2017-05-08,1.8
70345,2017-05-09,1.6
70346,2017-05-10,0.0
70347,2017-05-11,0.0
70348,2017-05-12,0.0
70349,2017-05-13,0.2
70350,2017-05-14,0.0
70351,2017-05-15,0.0
70352,2017-05-16,0.0
70353,2017-05-17,0.0
70354,2017-05-18,0.8
70355,2017-05-19,0.0
70356,2017-05-20,0.0
70357,2017-05-21,0.0
70358,2017-05-22,0.0
70359,2017-05-23,0.0
70360,2017-05-24,0.0
70361,2017-05-25,0.0
70362,2017-05-26,0.0
70363,2017-05-27,0.0
70364,2017-05-28,6.8
70365,2017-05-29,1.4
70366,2017-05-30,2.2
70367,2017-05-31,5.4
70368,2017-06-01,0.4
70369,2017-06-02,0.0
70370,2017-06-03,0.0
70371,2017-06-04,0.0
70372,2017-06-05,0.0
70373,2017-06-06,6.4
70374,2017-06-07,0.0
70375,2017-06-08,0.0
70376,2017-06-09,1.8
70377,2017-06-10,0.0
70378,2017-06-11,0.2
70379,2017-06-12,0.0
70380,2017-06-13,0.0
70381,2017-06-14,0.0
70382,2017-06-15,0.0
70383,2017-06-16,0.0
70384,2017-06-17,0.0
70385,2017-06-18,0.0
70386,2017-06-19,0.0
70387,2017-06-20,0.0
70388,2017-06-21,0.6
70389,2017-06-22,0.2
70390,2017-06-23,0.0
70391,2017-06-24,1.4
70392,2017-06-25,0.0
