,Date,WindSpeed9am,Humidity9am,Pressure9am
67771,2010-01-23,17.0,60.0,1013.0
67772,2010-01-24,9.0,59.0,1016.2
67773,2010-01-25,13.0,62.0,1014.8
67774,2010-01-26,11.0,69.0,1011.5
67775,2010-01-27,22.0,58.0,1016.4
67776,2010-01-28,15.0,70.0,1010.5
67777,2010-01-29,24.0,70.0,1014.8
67778,2010-01-30,9.0,65.0,1016.0
67779,2010-01-31,61.0,38.0,1009.6
67780,2010-02-01,15.0,58.0,1019.0
67781,2010-02-02,11.0,61.0,1015.6
67782,2010-02-03,19.0,36.0,1013.9
67783,2010-02-04,22.0,35.0,1008.9
67784,2010-02-05,19.0,95.0,1014.6
67785,2010-02-06,22.0,57.0,1021.4
67786,2010-02-07,0.0,67.0,1022.1
67787,2010-02-08,9.0,66.0,1020.9
67788,2010-02-09,39.0,58.0,1019.5
67789,2010-02-10,7.0,71.0,1018.5
67790,2010-02-11,9.0,67.0,1014.4
67791,2010-02-12,20.0,79.0,1011.1
67792,2010-02-13,11.0,83.0,1011.9
67793,2010-02-14,15.0,85.0,1008.9
67794,2010-02-15,28.0,72.0,1013.2
67795,2010-02-16,26.0,67.0,1017.5
67796,2010-02-17,13.0,72.0,1017.4
67797,2010-02-18,20.0,62.0,1023.6
67798,2010-02-19,50.0,40.0,1022.0
67799,2010-02-20,43.0,38.0,1015.2
67800,2010-02-21,13.0,67.0,1011.1
67801,2010-02-22,13.0,73.0,1012.2
67802,2010-02-23,24.0,58.0,1021.0
67803,2010-02-24,9.0,63.0,1023.2
67804,2010-02-25,6.0,62.0,1026.4
67805,2010-02-26,41.0,46.0,1022.4
67806,2010-02-27,24.0,78.0,1017.4
67807,2010-02-28,19.0,60.0,1021.8
67808,2010-03-01,33.0,45.0,1024.3
67809,2010-03-02,11.0,57.0,1022.6
67810,2010-03-03,9.0,69.0,1019.9
67811,2010-03-04,22.0,55.0,1012.7
67812,2010-03-05,11.0,61.0,1006.6
67813,2010-03-06,6.0,73.0,1009.6
67814,2010-03-07,19.0,92.0,1013.8
67815,2010-03-08,20.0,89.0,1006.3
67816,2010-03-09,30.0,62.0,1013.4
67817,2010-03-10,17.0,57.0,1026.5
67818,2010-03-11,11.0,64.0,1034.1
67819,2010-03-12,9.0,72.0,1037.2
67820,2010-03-13,9.0,70.0,1035.2
67821,2010-03-14,22.0,66.0,1029.5
67822,2010-03-15,24.0,58.0,1024.2
67823,2010-03-16,31.0,47.0,1021.6
67824,2010-03-17,41.0,36.0,1022.2
67825,2010-03-18,17.0,60.0,1023.1
67826,2010-03-19,9.0,53.0,1016.5
67827,2010-03-20,9.0,63.0,1020.7
67828,2010-03-21,11.0,54.0,1019.6
67829,2010-03-22,17.0,64.0,1023.4
67830,2010-03-23,17.0,61.0,1023.7
67831,2010-03-24,13.0,75.0,1024.8
67832,2010-03-25,13.0,90.0,1020.3
67833,2010-03-26,31.0,42.0,1016.6
67834,2010-03-27,15.0,,1021.4
67835,2010-03-28,31.0,56.0,1012.2
67836,2010-03-29,11.0,89.0,1013.5
67837,2010-03-30,11.0,78.0,1022.8
67838,2010-03-31,7.0,78.0,1023.0
67839,2010-04-01,11.0,79.0,1020.8
67840,2010-04-02,22.0,75.0,1022.0
67841,2010-04-03,9.0,72.0,1022.8
67842,2010-04-04,4.0,67.0,1022.0
67843,2010-04-05,24.0,62.0,1018.1
67844,2010-04-06,26.0,42.0,1014.8
67845,2010-04-07,20.0,84.0,1010.2
67846,2010-04-08,20.0,69.0,1016.4
67847,2010-04-09,9.0,82.0,1015.2
67848,2010-04-10,24.0,77.0,1009.1
67849,2010-04-11,37.0,54.0,1007.0
67850,2010-04-12,35.0,67.0,1017.7
67851,2010-04-13,20.0,57.0,1025.8
67852,2010-04-14,15.0,68.0,1024.6
67853,2010-04-15,15.0,68.0,1024.8
67854,2010-04-16,7.0,74.0,1026.1
67855,2010-04-17,20.0,64.0,1025.7
67856,2010-04-18,24.0,58.0,1025.0
67857,2010-04-19,17.0,66.0,1023.8
67858,2010-04-20,37.0,59.0,1020.9
67859,2010-04-21,7.0,81.0,1021.7
67860,2010-04-22,28.0,58.0,1020.1
67861,2010-04-23,24.0,44.0,1014.5
67862,2010-04-24,20.0,73.0,1007.9
67863,2010-04-25,22.0,70.0,1017.4
67864,2010-04-26,19.0,72.0,1025.3
67865,2010-04-27,30.0,62.0,1018.0
67866,2010-04-28,26.0,60.0,1018.8
67867,2010-04-29,13.0,71.0,1020.8
67868,2010-04-30,13.0,85.0,1028.0
67869,2010-05-01,30.0,75.0,1024.5
67870,2010-05-02,24.0,58.0,1023.7
67871,2010-05-03,11.0,78.0,1025.4
67872,2010-05-04,56.0,43.0,1011.4
67873,2010-05-05,28.0,64.0,1015.3
67874,2010-05-06,13.0,89.0,1020.1
67875,2010-05-07,24.0,73.0,1020.8
67876,2010-05-08,0.0,75.0,1023.1
67877,2010-05-09,26.0,69.0,1020.6
67878,2010-05-10,31.0,60.0,1016.9
67879,2010-05-11,17.0,74.0,1013.2
67880,2010-05-12,22.0,74.0,1023.5
67881,2010-05-13,20.0,86.0,1025.1
67882,2010-05-14,9.0,82.0,1022.4
67883,2010-05-15,4.0,70.0,1020.4
67884,2010-05-16,13.0,88.0,1021.4
67885,2010-05-17,7.0,87.0,1021.3
67886,2010-05-18,11.0,84.0,1021.6
67887,2010-05-19,13.0,80.0,1023.9
67888,2010-05-20,2.0,71.0,1023.3
67889,2010-05-21,7.0,77.0,1023.6
67890,2010-05-22,6.0,77.0,1024.2
67891,2010-05-23,13.0,79.0,1022.8
67892,2010-05-24,13.0,54.0,1015.3
67893,2010-05-25,11.0,85.0,1008.2
67894,2010-05-26,0.0,83.0,1011.0
67895,2010-05-27,17.0,84.0,1017.7
67896,2010-05-28,24.0,76.0,1016.2
67897,2010-05-29,0.0,92.0,1005.7
67898,2010-05-30,26.0,85.0,1010.9
67899,2010-05-31,22.0,74.0,1018.5
67900,2010-06-01,17.0,83.0,1019.5
67901,2010-06-02,4.0,79.0,1022.3
67902,2010-06-03,9.0,95.0,1027.3
67903,2010-06-04,7.0,89.0,1024.4
67904,2010-06-05,9.0,88.0,1019.5
67905,2010-06-06,11.0,93.0,1023.1
67906,2010-06-07,17.0,92.0,1027.1
67907,2010-06-08,22.0,68.0,1021.8
67908,2010-06-09,22.0,89.0,1009.9
67909,2010-06-10,22.0,74.0,1021.7
67910,2010-06-11,13.0,83.0,1021.6
67911,2010-06-12,15.0,84.0,1026.7
67912,2010-06-13,7.0,75.0,1032.1
67913,2010-06-14,13.0,69.0,1034.4
67914,2010-06-15,20.0,76.0,1030.7
67915,2010-06-16,37.0,83.0,1022.5
67916,2010-06-17,26.0,60.0,1004.2
67917,2010-06-18,26.0,76.0,1015.9
67918,2010-06-19,20.0,75.0,1018.0
67919,2010-06-20,20.0,89.0,1025.3
67920,2010-06-21,17.0,99.0,1034.9
67921,2010-06-22,11.0,86.0,1037.9
67922,2010-06-23,9.0,76.0,1035.4
67923,2010-06-24,28.0,66.0,1026.1
67924,2010-06-25,39.0,80.0,1016.6
67925,2010-06-26,20.0,79.0,1022.9
67926,2010-06-27,15.0,86.0,1025.3
67927,2010-06-28,26.0,72.0,1019.2
67928,2010-06-29,35.0,65.0,1015.9
67929,2010-06-30,28.0,80.0,1016.9
67930,2010-07-01,20.0,80.0,1023.0
67931,2010-07-02,24.0,74.0,1025.0
67932,2010-07-03,19.0,76.0,1030.3
67933,2010-07-04,11.0,78.0,1031.8
67934,2010-07-05,11.0,88.0,1027.0
67935,2010-07-06,13.0,76.0,1022.8
67936,2010-07-07,9.0,77.0,1026.9
67937,2010-07-08,0.0,86.0,1029.3
67938,2010-07-09,20.0,85.0,1029.7
67939,2010-07-10,37.0,51.0,1018.7
67940,2010-07-11,17.0,75.0,1016.7
67941,2010-07-12,20.0,79.0,1022.2
67942,2010-07-13,22.0,63.0,1011.5
67943,2010-07-14,26.0,62.0,1003.4
67944,2010-07-15,20.0,75.0,1020.2
67945,2010-07-16,9.0,61.0,1027.8
67946,2010-07-17,13.0,74.0,1027.1
67947,2010-07-18,41.0,71.0,1018.3
67948,2010-07-19,11.0,82.0,1019.6
67949,2010-07-20,24.0,73.0,1023.8
67950,2010-07-21,4.0,88.0,1029.7
67951,2010-07-22,13.0,83.0,1032.6
67952,2010-07-23,7.0,74.0,1035.6
67953,2010-07-24,9.0,75.0,1032.4
67954,2010-07-25,2.0,85.0,1032.0
67955,2010-07-26,9.0,82.0,1036.2
67956,2010-07-27,11.0,78.0,1036.1
67957,2010-07-28,4.0,87.0,1027.2
67958,2010-07-29,13.0,83.0,1016.5
67959,2010-07-30,33.0,81.0,1011.9
67960,2010-07-31,20.0,73.0,1011.6
67961,2010-08-01,20.0,87.0,1012.6
67962,2010-08-02,24.0,72.0,1023.5
67963,2010-08-03,17.0,76.0,1025.8
67964,2010-08-04,15.0,68.0,1016.1
67965,2010-08-05,22.0,73.0,1019.0
67966,2010-08-06,9.0,86.0,1025.0
67967,2010-08-07,19.0,86.0,1026.0
67968,2010-08-08,39.0,64.0,1019.6
67969,2010-08-09,13.0,65.0,1021.5
67970,2010-08-10,6.0,90.0,1016.1
67971,2010-08-11,22.0,79.0,1003.3
67972,2010-08-12,30.0,74.0,1010.2
67973,2010-08-13,9.0,86.0,1016.9
67974,2010-08-14,57.0,55.0,1007.4
67975,2010-08-15,35.0,78.0,999.9
67976,2010-08-16,33.0,71.0,1011.5
67977,2010-08-17,15.0,68.0,1023.0
67978,2010-08-18,30.0,53.0,1010.8
67979,2010-08-19,22.0,58.0,1003.3
67980,2010-08-20,28.0,55.0,1011.2
67981,2010-08-21,24.0,64.0,1015.6
67982,2010-08-22,28.0,71.0,1020.9
67983,2010-08-23,28.0,59.0,1014.4
67984,2010-08-24,20.0,57.0,1009.6
67985,2010-08-25,31.0,62.0,1005.4
67986,2010-08-26,22.0,61.0,999.3
67987,2010-08-27,24.0,64.0,1009.6
67988,2010-08-28,15.0,82.0,1024.3
67989,2010-08-29,7.0,79.0,1029.8
67990,2010-08-30,20.0,69.0,1027.7
67991,2010-08-31,33.0,56.0,1021.7
67992,2010-09-01,13.0,90.0,1014.1
67993,2010-09-02,17.0,62.0,1020.2
67994,2010-09-03,7.0,73.0,1021.9
67995,2010-09-04,37.0,87.0,997.3
67996,2010-09-05,35.0,65.0,1008.9
67997,2010-09-06,20.0,56.0,1018.8
67998,2010-09-07,11.0,87.0,1027.3
67999,2010-09-08,19.0,68.0,1025.3
68000,2010-09-09,52.0,63.0,1011.5
68001,2010-09-10,26.0,74.0,1002.1
68002,2010-09-11,19.0,55.0,1017.9
68003,2010-09-12,26.0,55.0,1019.8
68004,2010-09-13,13.0,55.0,1015.1
68005,2010-09-14,13.0,54.0,1017.1
68006,2010-09-15,31.0,56.0,1014.3
68007,2010-09-16,31.0,59.0,1018.1
68008,2010-09-17,24.0,55.0,1024.7
68009,2010-09-18,17.0,77.0,1021.3
68010,2010-09-19,20.0,73.0,1024.6
68011,2010-09-20,19.0,78.0,1027.7
68012,2010-09-21,24.0,84.0,1028.9
68013,2010-09-22,13.0,64.0,1028.2
68014,2010-09-23,22.0,61.0,1027.1
68015,2010-09-24,9.0,62.0,1024.1
68016,2010-09-25,22.0,60.0,1014.8
68017,2010-09-26,9.0,68.0,1020.4
68018,2010-09-27,20.0,56.0,1010.7
68019,2010-09-28,28.0,47.0,1014.8
68020,2010-09-29,20.0,63.0,1023.4
68021,2010-09-30,15.0,56.0,1026.4
68022,2010-10-01,11.0,52.0,1027.7
68023,2010-10-02,2.0,62.0,1028.7
68024,2010-10-03,9.0,63.0,1027.8
68025,2010-10-04,41.0,54.0,1021.8
68026,2010-10-05,13.0,67.0,1023.2
68027,2010-10-06,43.0,73.0,1016.4
68028,2010-10-07,26.0,59.0,1022.8
68029,2010-10-08,20.0,73.0,1026.1
68030,2010-10-09,9.0,69.0,1027.0
68031,2010-10-10,9.0,80.0,1029.7
68032,2010-10-11,35.0,38.0,1028.8
68033,2010-10-12,52.0,55.0,1023.0
68034,2010-10-13,13.0,91.0,1017.4
68035,2010-10-14,9.0,76.0,1012.0
68036,2010-10-15,28.0,92.0,993.4
68037,2010-10-16,31.0,77.0,1006.0
68038,2010-10-17,20.0,71.0,1015.2
68039,2010-10-18,20.0,60.0,1020.1
68040,2010-10-19,9.0,63.0,1028.2
68041,2010-10-20,2.0,63.0,1029.3
68042,2010-10-21,20.0,68.0,1023.6
68043,2010-10-22,30.0,49.0,1017.1
68044,2010-10-23,26.0,92.0,1017.9
68045,2010-10-24,13.0,46.0,1023.9
68046,2010-10-25,7.0,57.0,1022.7
68047,2010-10-26,31.0,40.0,1015.1
68048,2010-10-27,17.0,45.0,1020.1
68049,2010-10-28,11.0,57.0,1020.0
68050,2010-10-29,33.0,52.0,1013.3
68051,2010-10-30,17.0,82.0,1006.2
68052,2010-10-31,24.0,94.0,1007.7
68053,2010-11-01,19.0,63.0,1019.4
68054,2010-11-02,15.0,78.0,1018.4
68055,2010-11-03,17.0,68.0,1021.8
68056,2010-11-04,15.0,52.0,1024.6
68057,2010-11-05,9.0,55.0,1025.1
68058,2010-11-06,19.0,57.0,1022.4
68059,2010-11-07,54.0,50.0,1013.6
68060,2010-11-08,9.0,55.0,1013.1
68061,2010-11-09,7.0,54.0,1023.7
68062,2010-11-10,26.0,49.0,1015.8
68063,2010-11-11,7.0,74.0,1013.3
68064,2010-11-12,43.0,44.0,1006.2
68065,2010-11-13,19.0,96.0,1015.0
68066,2010-11-14,13.0,78.0,1014.1
68067,2010-11-15,15.0,73.0,1016.2
68068,2010-11-16,13.0,63.0,1017.2
68069,2010-11-17,15.0,54.0,1017.8
68070,2010-11-18,15.0,58.0,1015.3
68071,2010-11-19,28.0,45.0,1025.6
68072,2010-11-20,6.0,66.0,1026.2
68073,2010-11-21,13.0,75.0,1024.2
68074,2010-11-22,19.0,68.0,1020.5
68075,2010-11-23,46.0,33.0,1019.3
68076,2010-11-24,28.0,49.0,1017.8
68077,2010-11-25,20.0,89.0,1016.0
68078,2010-11-26,7.0,80.0,1017.1
68079,2010-11-27,22.0,85.0,1009.5
68080,2010-11-28,28.0,88.0,1013.0
68081,2010-11-29,24.0,68.0,1018.2
68082,2010-11-30,9.0,65.0,1017.8
68083,2010-12-01,11.0,76.0,1015.7
68084,2010-12-02,20.0,84.0,1015.0
68085,2010-12-03,35.0,59.0,1012.5
68086,2010-12-04,44.0,62.0,1010.0
68087,2010-12-05,7.0,84.0,1013.1
68088,2010-12-06,6.0,67.0,1012.0
68089,2010-12-07,35.0,52.0,1007.3
68090,2010-12-08,37.0,67.0,1003.4
68091,2010-12-09,11.0,60.0,1010.2
68092,2010-12-10,19.0,44.0,1011.2
68093,2010-12-11,28.0,55.0,1005.9
68094,2010-12-12,31.0,49.0,1005.0
68095,2010-12-13,13.0,51.0,1015.4
68096,2010-12-14,7.0,55.0,1015.5
68097,2010-12-15,50.0,44.0,1002.5
68098,2010-12-16,20.0,53.0,1008.8
68099,2010-12-17,20.0,49.0,1003.1
68100,2010-12-18,28.0,86.0,1001.7
68101,2010-12-19,24.0,49.0,996.5
68102,2010-12-20,37.0,61.0,1003.9
68103,2010-12-21,24.0,65.0,1010.3
68104,2010-12-22,6.0,58.0,1019.4
68105,2010-12-23,17.0,56.0,1022.1
68106,2010-12-24,17.0,58.0,1025.5
68107,2010-12-25,2.0,76.0,1012.9
68108,2010-12-26,17.0,59.0,1009.1
68109,2010-12-27,22.0,61.0,1011.9
68110,2010-12-28,11.0,53.0,1018.8
68111,2010-12-29,26.0,31.0,1013.1
68112,2010-12-30,11.0,63.0,1017.8
68113,2010-12-31,28.0,58.0,1010.1
68114,2011-01-01,17.0,68.0,1012.3
68115,2011-01-02,19.0,60.0,1016.3
68116,2011-01-03,26.0,47.0,1017.9
68117,2011-01-04,17.0,60.0,1013.9
68118,2011-01-05,20.0,66.0,1009.7
68119,2011-01-06,9.0,71.0,1010.5
68120,2011-01-07,46.0,47.0,1009.0
68121,2011-01-08,44.0,52.0,1009.0
68122,2011-01-09,20.0,71.0,1018.8
68123,2011-01-10,9.0,88.0,1015.7
68124,2011-01-11,9.0,87.0,1011.2
68125,2011-01-12,20.0,88.0,1004.0
68126,2011-01-13,24.0,75.0,1007.8
68127,2011-01-14,24.0,87.0,1001.4
68128,2011-01-15,9.0,73.0,1009.3
68129,2011-01-16,6.0,79.0,1009.6
68130,2011-01-17,20.0,58.0,1008.3
68131,2011-01-18,20.0,99.0,1011.0
68132,2011-01-19,17.0,60.0,1012.5
68133,2011-01-20,7.0,70.0,1012.5
68134,2011-01-21,33.0,44.0,1008.9
68135,2011-01-22,11.0,77.0,1015.2
68136,2011-01-23,9.0,80.0,1009.9
68137,2011-01-24,11.0,86.0,1004.9
68138,2011-01-25,2.0,55.0,1008.8
68139,2011-01-26,15.0,89.0,1014.1
68140,2011-01-27,6.0,69.0,1017.1
68141,2011-01-28,13.0,52.0,1022.4
68142,2011-01-29,9.0,65.0,1019.8
68143,2011-01-30,39.0,40.0,1015.4
68144,2011-01-31,9.0,67.0,1012.8
68145,2011-02-01,26.0,32.0,1003.2
68146,2011-02-02,6.0,66.0,1011.7
68147,2011-02-03,15.0,89.0,1014.8
68148,2011-02-04,31.0,85.0,1010.1
68149,2011-02-05,11.0,96.0,1006.1
68150,2011-02-06,28.0,53.0,1020.3
68151,2011-02-07,9.0,57.0,1026.0
68152,2011-02-08,24.0,61.0,1023.0
68153,2011-02-09,9.0,69.0,1023.4
68154,2011-02-10,28.0,72.0,1016.8
68155,2011-02-11,15.0,83.0,1010.2
68156,2011-02-12,28.0,58.0,1020.5
68157,2011-02-13,4.0,70.0,1023.0
68158,2011-02-14,13.0,68.0,1024.5
68159,2011-02-15,19.0,72.0,1021.7
68160,2011-02-16,24.0,64.0,1017.0
68161,2011-02-17,6.0,85.0,1013.2
68162,2011-02-18,7.0,73.0,1014.6
68163,2011-02-19,24.0,70.0,999.0
68164,2011-02-20,17.0,54.0,1009.2
68165,2011-02-21,28.0,59.0,1018.0
68166,2011-02-22,13.0,58.0,1025.7
68167,2011-02-23,11.0,65.0,1026.5
68168,2011-02-24,9.0,74.0,1019.9
68169,2011-02-25,7.0,73.0,1016.1
68170,2011-02-26,7.0,72.0,1009.8
68171,2011-02-27,15.0,95.0,1009.6
68172,2011-02-28,9.0,76.0,1009.5
68173,2011-03-01,17.0,67.0,1009.2
68174,2011-03-02,9.0,60.0,1018.2
68175,2011-03-03,22.0,62.0,1013.4
68176,2011-03-04,28.0,62.0,1015.6
68177,2011-03-05,22.0,48.0,1023.7
68178,2011-03-06,28.0,68.0,1025.3
68179,2011-03-07,48.0,51.0,1020.7
68180,2011-03-08,44.0,47.0,1012.7
68181,2011-03-09,7.0,80.0,1012.6
68182,2011-03-10,19.0,91.0,1015.4
68183,2011-03-11,2.0,78.0,1017.1
68184,2011-03-12,11.0,77.0,1017.1
68185,2011-03-13,33.0,69.0,1016.5
68186,2011-03-14,22.0,58.0,1025.8
68187,2011-03-15,6.0,73.0,1020.5
68188,2011-03-16,11.0,55.0,1022.0
68189,2011-03-17,17.0,52.0,1023.2
68190,2011-03-18,15.0,58.0,1019.4
68191,2011-03-19,9.0,71.0,1016.2
68192,2011-03-20,7.0,82.0,1011.7
68193,2011-03-21,4.0,70.0,1005.8
68194,2011-03-22,7.0,86.0,1002.4
68195,2011-03-23,13.0,75.0,1003.9
68196,2011-03-24,19.0,81.0,1003.3
68197,2011-03-25,26.0,74.0,1014.9
68198,2011-03-26,17.0,60.0,1024.4
68199,2011-03-27,6.0,78.0,1027.0
68200,2011-03-28,11.0,74.0,1028.0
68201,2011-03-29,19.0,82.0,1022.6
68202,2011-03-30,13.0,80.0,1017.7
68203,2011-03-31,13.0,51.0,1027.3
68204,2011-05-01,9.0,76.0,1018.7
68205,2011-05-02,9.0,88.0,1018.5
68206,2011-05-03,11.0,75.0,1019.2
68207,2011-05-04,13.0,75.0,1021.2
68208,2011-05-05,13.0,53.0,1026.8
68209,2011-05-06,13.0,64.0,1025.4
68210,2011-05-07,15.0,79.0,1019.5
68211,2011-05-08,9.0,76.0,1015.8
68212,2011-05-09,9.0,64.0,1022.0
68213,2011-05-10,11.0,77.0,1020.3
68214,2011-05-11,28.0,71.0,1010.5
68215,2011-05-12,24.0,95.0,1012.3
68216,2011-05-13,20.0,77.0,1012.5
68217,2011-05-14,24.0,87.0,1022.9
68218,2011-05-15,19.0,75.0,1031.2
68219,2011-05-16,17.0,59.0,1032.2
68220,2011-05-17,9.0,75.0,1031.6
68221,2011-05-18,20.0,72.0,1030.2
68222,2011-05-19,37.0,58.0,1028.2
68223,2011-05-20,28.0,58.0,1026.8
68224,2011-05-21,43.0,55.0,1021.0
68225,2011-05-22,30.0,60.0,1010.6
68226,2011-05-23,13.0,88.0,1001.2
68227,2011-05-24,35.0,73.0,1010.2
68228,2011-05-25,13.0,71.0,1020.4
68229,2011-05-26,19.0,70.0,1020.8
68230,2011-05-27,17.0,77.0,1021.3
68231,2011-05-28,0.0,90.0,1025.0
68232,2011-05-29,0.0,89.0,1026.7
68233,2011-05-30,9.0,83.0,1028.2
68234,2011-05-31,9.0,86.0,1025.7
68235,2011-06-01,6.0,80.0,1028.1
68236,2011-06-02,22.0,71.0,1026.1
68237,2011-06-03,39.0,63.0,1016.4
68238,2011-06-04,17.0,70.0,1014.7
68239,2011-06-05,20.0,59.0,1014.8
68240,2011-06-06,19.0,69.0,1019.0
68241,2011-06-07,35.0,61.0,1014.0
68242,2011-06-08,31.0,77.0,1019.2
68243,2011-06-09,17.0,72.0,1020.8
68244,2011-06-10,17.0,77.0,1023.6
68245,2011-06-11,9.0,75.0,1030.0
68246,2011-06-12,7.0,97.0,1031.3
68247,2011-06-13,9.0,93.0,1029.8
68248,2011-06-14,9.0,80.0,1029.0
68249,2011-06-15,11.0,83.0,1028.9
68250,2011-06-16,24.0,78.0,1021.3
68251,2011-06-17,30.0,80.0,1008.5
68252,2011-06-18,17.0,83.0,1013.5
68253,2011-06-19,20.0,78.0,1013.4
68254,2011-06-20,24.0,75.0,1008.8
68255,2011-06-21,31.0,63.0,999.7
68256,2011-06-22,24.0,70.0,1010.7
68257,2011-06-23,20.0,83.0,1019.0
68258,2011-06-24,24.0,73.0,1025.7
68259,2011-06-25,24.0,82.0,1028.8
68260,2011-06-26,44.0,79.0,1023.4
68261,2011-06-27,11.0,78.0,1029.7
68262,2011-06-28,2.0,86.0,1035.7
68263,2011-06-29,11.0,82.0,1036.5
68264,2011-06-30,28.0,63.0,1036.6
68265,2011-07-01,33.0,69.0,1030.5
68266,2011-07-02,35.0,64.0,1021.9
68267,2011-07-03,37.0,53.0,1013.2
68268,2011-07-04,28.0,66.0,1007.1
68269,2011-07-05,41.0,61.0,1004.7
68270,2011-07-06,24.0,65.0,1005.5
68271,2011-07-07,26.0,75.0,1015.3
68272,2011-07-08,15.0,62.0,1023.7
68273,2011-07-09,15.0,67.0,1020.2
68274,2011-07-10,26.0,55.0,1011.0
68275,2011-07-11,28.0,76.0,1022.3
68276,2011-07-12,20.0,64.0,1022.8
68277,2011-07-13,15.0,82.0,1019.3
68278,2011-07-14,17.0,90.0,1029.9
68279,2011-07-15,13.0,95.0,1036.7
68280,2011-07-16,6.0,80.0,1030.0
68281,2011-07-17,30.0,75.0,1020.3
68282,2011-07-18,11.0,78.0,1017.4
68283,2011-07-19,19.0,85.0,1022.6
68284,2011-07-20,30.0,75.0,1027.6
68285,2011-07-21,17.0,79.0,1026.3
68286,2011-07-22,13.0,80.0,1025.2
68287,2011-07-23,17.0,90.0,1024.4
68288,2011-07-24,28.0,90.0,1018.1
68289,2011-07-25,11.0,91.0,1015.7
68290,2011-07-26,19.0,84.0,1023.0
68291,2011-07-27,17.0,87.0,1029.0
68292,2011-07-28,44.0,70.0,1026.8
68293,2011-07-29,44.0,63.0,1024.8
68294,2011-07-30,43.0,44.0,1019.1
68295,2011-07-31,30.0,65.0,1017.9
68296,2011-08-01,50.0,64.0,1017.0
68297,2011-08-02,41.0,49.0,1017.0
68298,2011-08-03,30.0,54.0,1017.6
68299,2011-08-04,24.0,31.0,1016.5
68300,2011-08-05,13.0,43.0,1018.2
68301,2011-08-06,13.0,79.0,1017.2
68302,2011-08-07,17.0,84.0,1014.5
68303,2011-08-08,6.0,79.0,1011.8
68304,2011-08-09,13.0,84.0,1009.4
68305,2011-08-10,9.0,82.0,1008.6
68306,2011-08-11,26.0,73.0,1017.0
68307,2011-08-12,6.0,95.0,1021.5
68308,2011-08-13,11.0,81.0,1024.2
68309,2011-08-14,13.0,80.0,1026.7
68310,2011-08-15,15.0,79.0,1022.5
68311,2011-08-16,31.0,67.0,1017.6
68312,2011-08-17,17.0,62.0,1005.5
68313,2011-08-18,17.0,78.0,1007.8
68314,2011-08-19,7.0,94.0,1022.4
68315,2011-08-20,9.0,83.0,1031.8
68316,2011-08-21,22.0,73.0,1036.4
68317,2011-08-22,15.0,73.0,1039.0
68318,2011-08-23,20.0,59.0,1035.0
68319,2011-08-24,31.0,71.0,1029.0
68320,2011-08-25,52.0,58.0,1019.1
68321,2011-08-26,7.0,55.0,1025.8
68322,2011-08-27,19.0,57.0,1022.4
68323,2011-08-28,19.0,62.0,1020.3
68324,2011-08-29,22.0,70.0,1018.2
68325,2011-08-30,9.0,62.0,1025.6
68326,2011-08-31,17.0,69.0,1025.4
68327,2011-09-01,7.0,82.0,1027.2
68328,2011-09-02,15.0,78.0,1027.3
68329,2011-09-03,56.0,44.0,1022.9
68330,2011-09-04,43.0,47.0,1018.3
68331,2011-09-05,9.0,66.0,1023.3
68332,2011-09-06,30.0,51.0,1010.4
68333,2011-09-07,19.0,58.0,1020.3
68334,2011-09-08,7.0,64.0,1022.9
68335,2011-09-09,15.0,90.0,1015.1
68336,2011-09-10,31.0,71.0,1018.6
68337,2011-09-11,30.0,81.0,1016.4
68338,2011-09-12,13.0,51.0,1025.6
68339,2011-09-13,24.0,52.0,1024.0
68340,2011-09-14,13.0,63.0,1019.4
68341,2011-09-15,11.0,66.0,1022.6
68342,2011-09-16,46.0,47.0,1013.7
